,uncertainty,certainty,mae_24,rmse_24,mdpe_24,mae_combined,rmse_combined,mdpe_combined
11889,0.07040718822772252,0.9295928117722775,0.5224009543565334,0.6046275328391697,0.7596871781722305,0.4483709796095929,0.562080508396561,0.7264605631125881
11890,0.07671905818903046,0.9232809418109695,0.47751588499285463,0.5777334933034872,0.740976919805942,0.4439428964540279,0.5674519034205844,0.7342217223934834
11891,0.06845465729517497,0.931545342704825,0.4274621994950938,0.6447292836364228,0.7358825959143085,0.45440453767235645,0.6584016413323344,0.7393173922687714
11892,0.05058077707452968,0.9494192229254703,0.604409034248669,0.6071524472636646,0.7299327676702677,0.5702262126158166,0.6097192258420414,0.7605036519855423
11893,0.04887454679236858,0.9511254532076314,0.5916985574657514,0.613514839953607,0.749736740711994,0.6662223894015841,0.6432658135550493,0.7569976784458805
11894,0.05167704101875792,0.9483229589812421,0.4493107168892548,0.5784887366102066,0.7460630024636146,0.6759925544246185,0.6668684784720428,0.8035512463446094
11895,0.03894624291314264,0.9610537570868574,0.5530900384653501,0.674548191995422,0.8351814218666276,0.5100997609941477,0.6793970239316988,0.8410907480951753
11896,0.038971961009764744,0.9610280389902353,0.5617918772520282,0.6815970303065796,0.842341218598764,0.6089214320992484,0.6995670240021188,0.8584467810698404
11897,0.039116661831930855,0.9608833381680691,0.5786349012177168,0.6831793753646718,0.8439189604680124,0.55753466976354,0.6833497235744016,0.8445041697167641
11898,0.03940451733506445,0.9605954826649356,0.5949193109889762,0.6843563867762327,0.84512608314174,0.6112243384633522,0.6751645929832457,0.8364436975427921
11899,0.0394682806164931,0.9605317193835069,0.61412324552215,0.6858482644849649,0.8465694454150416,0.6012256133486658,0.6732423275299309,0.8358143954176462
11900,0.039810095094043985,0.960189904905956,0.631219471268932,0.6866557763561605,0.8474167800344982,0.7920495478766618,0.8319897803693802,0.94848482697192
11901,0.04447351563183599,0.955526484368164,0.6344306851156921,0.6846448740000712,0.8459432947501466,0.6367183605161255,0.683882542606699,0.846003023933234
11902,0.07239283552355935,0.9276071644764406,0.550150674267264,0.6333372013760906,0.7942893403444872,0.46689868116324523,0.5231538819311816,0.673606491108443
11903,0.13082783151079758,0.8691721684892024,0.3875429029027673,0.3644632710440605,0.4974000909600912,0.3911878743685738,0.3664427550515741,0.4994062692862059
11904,0.10150353613959917,0.8984964638604008,0.6472666325169117,0.7135901763916884,0.8607320233087157,0.6991174498596223,0.6751675889313231,0.8389747762801076
11905,0.09232255678833257,0.9076774432116674,0.45421527635533765,0.44304778696499486,0.5897560433192094,0.635573255389028,0.6699473841251593,0.7929122145256753
11906,0.0905114157992295,0.9094885842007705,0.47221031053962814,0.46012353414709795,0.6035659764901008,0.6389544118323681,0.7256298312578078,0.8569467999418688
11907,0.0931475941669051,0.9068524058330949,0.48428382391213,0.47839516127919324,0.6091079286586139,0.35421698511979777,0.3421296097080036,0.4675782294926315
11908,0.08554802354788527,0.9144519764521147,0.5941739635731323,0.6329881946873327,0.7911619393574556,0.4108319704609937,0.42201502379402933,0.5640660024106565
11909,0.06888344095083065,0.9311165590491693,0.3611941197175122,0.4018721899566008,0.5423340908615983,0.3414529121074454,0.3741067719794356,0.4786114228858717
11910,0.05982455898382577,0.9401754410161742,0.5900717624752284,0.6185614722393001,0.7685588470936676,0.47003130837449403,0.5400482385998354,0.6870963804752408
11911,0.04736096261155964,0.9526390373884404,0.46954941454548216,0.4934795744890247,0.5294559084191718,0.46630339549076266,0.5186456183736385,0.5434160295524864
11912,0.053292218887284526,0.9467077811127155,0.4435144619259907,0.473923066500079,0.5096088425228922,0.2984578583273714,0.36314628273752275,0.4440948599082319
11913,0.054414531138408884,0.9455854688615911,0.44670880579685807,0.4784466116073917,0.5334162277530945,0.3497511043175916,0.39082914941295227,0.49474170936569
11914,0.05857544277382554,0.9414245572261745,0.4396926070453271,0.4905014496269437,0.6345554142031801,0.43375814283711167,0.4860312385193707,0.6296717738575258
11915,0.07325985868241902,0.926740141317581,0.39931286760326407,0.4508282223949775,0.5933602613255049,0.370971728208521,0.4082761464612429,0.5461379054222116
11916,0.08309732119603996,0.91690267880396,0.3106623943752147,0.4133548814229258,0.48543997668490013,0.358638529815515,0.4411344337468529,0.5074108248949046
11917,0.05831908169229327,0.9416809183077067,0.30387809264769516,0.38039301939611125,0.4727707525362225,0.37880803408932223,0.4285146601614947,0.5213382456207836
11918,0.05887346619302036,0.9411265338069796,0.29767628596625634,0.3761439048896142,0.4678804849671222,0.5045661338829075,0.5234129118339789,0.5827857138576572
11919,0.059828673195535864,0.9401713268044641,0.31354543875745783,0.3800449260538608,0.469210347951489,0.3187539544849679,0.37956969472560387,0.4670234204420082
11920,0.06017119468371057,0.9398288053162894,0.33360879792097126,0.38222935910095707,0.47092963556289513,0.3896505555587152,0.40037851182064704,0.48310058405342327
11921,0.05894606609949382,0.9410539339005062,0.34779078127105706,0.38404265717482017,0.47356792078156745,0.35428405755853754,0.3828018351255193,0.4708739992307217
